title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Now She Mad,Tsar Kangroo,0.47,0.891,2,-11.099,1,0.0511,1.52e-05,0.908,0.248,0.0798,116.826,n,2dX4GPC3WQfm408fzcqvtC,spotify:track:2dX4GPC3WQfm408fzcqvtC,https://api.spotify.com/v1/tracks/2dX4GPC3WQfm408fzcqvtC,https://api.spotify.com/v1/audio-analysis/2dX4GPC3WQfm408fzcqvtC,95473,4,8
My Pet Cat Ate the Last Brownie,Tsar Kangroo,0.363,0.803,0,-8.45,1,0.0503,0.706,0.871,0.312,0.519,121.365,n,7Fq6vu69U0Kyqu5hOke0Hq,spotify:track:7Fq6vu69U0Kyqu5hOke0Hq,https://api.spotify.com/v1/tracks/7Fq6vu69U0Kyqu5hOke0Hq,https://api.spotify.com/v1/audio-analysis/7Fq6vu69U0Kyqu5hOke0Hq,48784,1,8
I Can't Remember What It Feels Like to Be Happy,Tsar Kangroo,0.251,0.0625,5,-35.563,0,0.0515,0.903,0.959,0.106,0.246,72.642,n,3HG2zVHc03nuiG4Li0Yux9,spotify:track:3HG2zVHc03nuiG4Li0Yux9,https://api.spotify.com/v1/tracks/3HG2zVHc03nuiG4Li0Yux9,https://api.spotify.com/v1/audio-analysis/3HG2zVHc03nuiG4Li0Yux9,68486,4,13
"Gvsu, Who?",Tsar Kangroo,0.515,0.684,7,-15.368,1,0.116,0.28,0.819,0.0951,0.96,82.409,n,5XQsFRMWqp7V0mDEFaWsFH,spotify:track:5XQsFRMWqp7V0mDEFaWsFH,https://api.spotify.com/v1/tracks/5XQsFRMWqp7V0mDEFaWsFH,https://api.spotify.com/v1/audio-analysis/5XQsFRMWqp7V0mDEFaWsFH,61756,1,8
Fast Song,Tsar Kangroo,0.0,0.818,10,-13.592,0,0.0,3.06e-06,0.881,0.164,0.0,0.0,n,580QOd4IZRc97153sWJ0uK,spotify:track:580QOd4IZRc97153sWJ0uK,https://api.spotify.com/v1/tracks/580QOd4IZRc97153sWJ0uK,https://api.spotify.com/v1/audio-analysis/580QOd4IZRc97153sWJ0uK,11064,0,3
2020 (System Failure),Tsar Kangroo,0.0,0.593,9,-16.404,0,0.0,0.000612,0.543,0.148,0.0,0.0,n,5UXe4sMVy0ZLAD1YxdM1Um,spotify:track:5UXe4sMVy0ZLAD1YxdM1Um,https://api.spotify.com/v1/tracks/5UXe4sMVy0ZLAD1YxdM1Um,https://api.spotify.com/v1/audio-analysis/5UXe4sMVy0ZLAD1YxdM1Um,13151,0,3
Hopeless Poisson,Tsar Kangroo,0.691,0.387,10,-17.824,1,0.0828,0.0218,0.955,0.108,0.0941,116.422,n,4NHK5r7tfXjEzAL0b5IBJX,spotify:track:4NHK5r7tfXjEzAL0b5IBJX,https://api.spotify.com/v1/tracks/4NHK5r7tfXjEzAL0b5IBJX,https://api.spotify.com/v1/audio-analysis/4NHK5r7tfXjEzAL0b5IBJX,161719,4,8
"1,000 or 1000",Tsar Kangroo,0.277,0.512,0,-15.908,1,0.0422,0.181,0.935,0.155,0.0587,119.181,n,32ek6DlZ603bOjwJcpo9DZ,spotify:track:32ek6DlZ603bOjwJcpo9DZ,https://api.spotify.com/v1/tracks/32ek6DlZ603bOjwJcpo9DZ,https://api.spotify.com/v1/audio-analysis/32ek6DlZ603bOjwJcpo9DZ,217695,5,3
France,Tsar Kangroo,0.807,0.669,10,-15.668,1,0.232,0.00126,0.971,0.0889,0.382,120.052,n,2IkCNmiTDWFB5Lby96Q0DL,spotify:track:2IkCNmiTDWFB5Lby96Q0DL,https://api.spotify.com/v1/tracks/2IkCNmiTDWFB5Lby96Q0DL,https://api.spotify.com/v1/audio-analysis/2IkCNmiTDWFB5Lby96Q0DL,200686,3,8
We Will Never Understand,Tsar Kangroo,0.732,0.453,1,-12.361,1,0.129,0.791,0.796,0.38,0.173,120.004,n,417Utj5RTpu70Ulk6HGh6V,spotify:track:417Utj5RTpu70Ulk6HGh6V,https://api.spotify.com/v1/tracks/417Utj5RTpu70Ulk6HGh6V,https://api.spotify.com/v1/audio-analysis/417Utj5RTpu70Ulk6HGh6V,48471,3,5
10 Commandments,Cannaboy,0.809,0.789,1,-5.911,1,0.347,0.534,0.0,0.156,0.557,92.014,n,32BsGfKSkJue8seVbjDJa8,spotify:track:32BsGfKSkJue8seVbjDJa8,https://api.spotify.com/v1/tracks/32BsGfKSkJue8seVbjDJa8,https://api.spotify.com/v1/audio-analysis/32BsGfKSkJue8seVbjDJa8,140870,4,0
Stand Back,Cannaboy,0.681,0.754,11,-7.431,0,0.308,0.691,0.0,0.0649,0.521,82.973,n,5JZHZzmpPoUZAKJV1ZRAk6,spotify:track:5JZHZzmpPoUZAKJV1ZRAk6,https://api.spotify.com/v1/tracks/5JZHZzmpPoUZAKJV1ZRAk6,https://api.spotify.com/v1/audio-analysis/5JZHZzmpPoUZAKJV1ZRAk6,196577,4,6
What It Do,Cannaboy,0.78,0.733,2,-2.374,1,0.397,0.818,9.06e-05,0.103,0.344,74.041,n,5TX3EdUKQQwPZJvaVjHS6F,spotify:track:5TX3EdUKQQwPZJvaVjHS6F,https://api.spotify.com/v1/tracks/5TX3EdUKQQwPZJvaVjHS6F,https://api.spotify.com/v1/audio-analysis/5TX3EdUKQQwPZJvaVjHS6F,184916,4,0
Girls Girls,Cannaboy,0.85,0.841,7,-4.86,1,0.332,0.192,0.000103,0.213,0.409,152.09,n,02BRIaeM5UXGHOOlXUrB1F,spotify:track:02BRIaeM5UXGHOOlXUrB1F,https://api.spotify.com/v1/tracks/02BRIaeM5UXGHOOlXUrB1F,https://api.spotify.com/v1/audio-analysis/02BRIaeM5UXGHOOlXUrB1F,183158,4,0
Can‘t Wait,Cannaboy,0.642,0.854,6,-7.488,1,0.0462,0.198,1.04e-06,0.171,0.866,108.032,n,4ByZTkRGltfEHDZfitnUxY,spotify:track:4ByZTkRGltfEHDZfitnUxY,https://api.spotify.com/v1/tracks/4ByZTkRGltfEHDZfitnUxY,https://api.spotify.com/v1/audio-analysis/4ByZTkRGltfEHDZfitnUxY,244677,4,4
When I Win I Lose,Cannaboy,0.305,0.396,9,-12.22,0,0.0384,0.715,1.64e-05,0.0833,0.11,161.559,n,6YwBbHe1cC2niyjRV12ub0,spotify:track:6YwBbHe1cC2niyjRV12ub0,https://api.spotify.com/v1/tracks/6YwBbHe1cC2niyjRV12ub0,https://api.spotify.com/v1/audio-analysis/6YwBbHe1cC2niyjRV12ub0,195000,4,12
Drugs Thugs,Cannaboy,0.871,0.757,1,-5.446,1,0.381,0.0531,2.39e-06,0.215,0.47,150.065,n,6CYhFLeW4Q1gm6n6lr4UXT,spotify:track:6CYhFLeW4Q1gm6n6lr4UXT,https://api.spotify.com/v1/tracks/6CYhFLeW4Q1gm6n6lr4UXT,https://api.spotify.com/v1/audio-analysis/6CYhFLeW4Q1gm6n6lr4UXT,177214,4,0
What You Know About,Cannaboy,0.674,0.692,7,-3.816,0,0.366,0.414,1.06e-05,0.0688,0.898,171.589,n,7pnfDV33i0td0qIkeTrso2,spotify:track:7pnfDV33i0td0qIkeTrso2,https://api.spotify.com/v1/tracks/7pnfDV33i0td0qIkeTrso2,https://api.spotify.com/v1/audio-analysis/7pnfDV33i0td0qIkeTrso2,149428,4,6
Tongue Kisses,Cannaboy,0.87,0.956,6,-3.868,1,0.336,0.464,3.45e-06,0.107,0.803,140.065,n,3ivvuWIrCc0tx6OuXopEjd,spotify:track:3ivvuWIrCc0tx6OuXopEjd,https://api.spotify.com/v1/tracks/3ivvuWIrCc0tx6OuXopEjd,https://api.spotify.com/v1/audio-analysis/3ivvuWIrCc0tx6OuXopEjd,195398,4,4
Girls Girls - Remix,Cannaboy,0.758,0.748,7,-5.69,0,0.104,0.0587,0.0,0.0936,0.6,75.984,n,1p5IgexCYCadS76YCRefUn,spotify:track:1p5IgexCYCadS76YCRefUn,https://api.spotify.com/v1/tracks/1p5IgexCYCadS76YCRefUn,https://api.spotify.com/v1/audio-analysis/1p5IgexCYCadS76YCRefUn,180000,4,2
When I Win I Lose Country Mix - Remix,Cannaboy,0.45,0.415,9,-11.204,0,0.0341,0.633,0.0,0.0748,0.141,80.769,n,0RimfNEMmItZuB80UyoxNf,spotify:track:0RimfNEMmItZuB80UyoxNf,https://api.spotify.com/v1/tracks/0RimfNEMmItZuB80UyoxNf,https://api.spotify.com/v1/audio-analysis/0RimfNEMmItZuB80UyoxNf,194997,4,12
Rock Out,Whosthahottest,0.926,0.317,7,-14.41,1,0.417,0.0804,0.0,0.0872,0.561,91.993,n,1WidrhzYfDgSvmG2Q0TPZw,spotify:track:1WidrhzYfDgSvmG2Q0TPZw,https://api.spotify.com/v1/tracks/1WidrhzYfDgSvmG2Q0TPZw,https://api.spotify.com/v1/audio-analysis/1WidrhzYfDgSvmG2Q0TPZw,155611,4,0
Pensamientos Positivos,Estudiar Bien,0.472,0.0287,0,-20.249,1,0.0443,0.961,0.944,0.121,0.317,67.95,n,6WPfoXRwbmuwnWTWkJTa1X,spotify:track:6WPfoXRwbmuwnWTWkJTa1X,https://api.spotify.com/v1/tracks/6WPfoXRwbmuwnWTWkJTa1X,https://api.spotify.com/v1/audio-analysis/6WPfoXRwbmuwnWTWkJTa1X,142703,4,5
A Year and a Day,Raphaël Novarina,0.3,0.0416,0,-24.414,1,0.0415,0.984,0.898,0.0933,0.311,171.997,n,1LmlIPM7FHbVpfDlm6AaIy,spotify:track:1LmlIPM7FHbVpfDlm6AaIy,https://api.spotify.com/v1/tracks/1LmlIPM7FHbVpfDlm6AaIy,https://api.spotify.com/v1/audio-analysis/1LmlIPM7FHbVpfDlm6AaIy,318822,3,5
Relaxation,Workchill,0.282,0.00576,6,-33.033,1,0.0419,0.99,0.916,0.111,0.105,68.459,n,49fXN8Tk8iSksp47ycQPss,spotify:track:49fXN8Tk8iSksp47ycQPss,https://api.spotify.com/v1/tracks/49fXN8Tk8iSksp47ycQPss,https://api.spotify.com/v1/audio-analysis/49fXN8Tk8iSksp47ycQPss,123722,4,13
Avril,Raphaël Novarina,0.422,0.0372,11,-16.666,1,0.0361,0.984,0.886,0.121,0.0395,128.984,n,1z4dVVcDoprMlsceM9oD5V,spotify:track:1z4dVVcDoprMlsceM9oD5V,https://api.spotify.com/v1/tracks/1z4dVVcDoprMlsceM9oD5V,https://api.spotify.com/v1/audio-analysis/1z4dVVcDoprMlsceM9oD5V,136731,4,5
Brain Power,Workchill,0.407,0.00944,5,-31.779,0,0.0409,0.992,0.936,0.0981,0.0369,68.369,n,0Qrp4kURroOfjlZI7aAdh9,spotify:track:0Qrp4kURroOfjlZI7aAdh9,https://api.spotify.com/v1/tracks/0Qrp4kURroOfjlZI7aAdh9,https://api.spotify.com/v1/audio-analysis/0Qrp4kURroOfjlZI7aAdh9,132598,4,13
Notre envol,Raphaël Novarina,0.518,0.0783,0,-16.838,0,0.0579,0.994,0.889,0.115,0.0477,136.292,n,26VfZbxLL7h6IC504L3KlV,spotify:track:26VfZbxLL7h6IC504L3KlV,https://api.spotify.com/v1/tracks/26VfZbxLL7h6IC504L3KlV,https://api.spotify.com/v1/audio-analysis/26VfZbxLL7h6IC504L3KlV,157500,3,5
Lago di garda,Raphaël Novarina,0.465,0.0531,5,-21.377,1,0.0396,0.99,0.888,0.0994,0.158,170.831,n,37XtUZTMYYxskx13po9Lbr,spotify:track:37XtUZTMYYxskx13po9Lbr,https://api.spotify.com/v1/tracks/37XtUZTMYYxskx13po9Lbr,https://api.spotify.com/v1/audio-analysis/37XtUZTMYYxskx13po9Lbr,177763,3,5
Serenity,Workchill,0.247,0.00738,0,-32.541,1,0.0404,0.995,0.915,0.126,0.162,173.899,n,2LEmhLoyYJ8oV8Nkl5KCCh,spotify:track:2LEmhLoyYJ8oV8Nkl5KCCh,https://api.spotify.com/v1/tracks/2LEmhLoyYJ8oV8Nkl5KCCh,https://api.spotify.com/v1/audio-analysis/2LEmhLoyYJ8oV8Nkl5KCCh,125074,3,13
Harmony,Study Help,0.207,0.0192,2,-31.279,0,0.0379,0.783,0.96,0.116,0.0656,106.576,n,15LpdngzeMlbYpGVprtMjk,spotify:track:15LpdngzeMlbYpGVprtMjk,https://api.spotify.com/v1/tracks/15LpdngzeMlbYpGVprtMjk,https://api.spotify.com/v1/audio-analysis/15LpdngzeMlbYpGVprtMjk,211000,3,13
Chill,Study Help,0.311,0.0535,0,-21.619,1,0.0387,0.953,0.933,0.127,0.149,70.581,n,6AAPVFzh7K9FZSYbRLuNNh,spotify:track:6AAPVFzh7K9FZSYbRLuNNh,https://api.spotify.com/v1/tracks/6AAPVFzh7K9FZSYbRLuNNh,https://api.spotify.com/v1/audio-analysis/6AAPVFzh7K9FZSYbRLuNNh,137640,4,13
Relaxing Music,Study Help,0.207,0.0192,2,-31.279,0,0.0379,0.783,0.96,0.116,0.0656,106.576,n,15LpdngzeMlbYpGVprtMjk,spotify:track:15LpdngzeMlbYpGVprtMjk,https://api.spotify.com/v1/tracks/15LpdngzeMlbYpGVprtMjk,https://api.spotify.com/v1/audio-analysis/15LpdngzeMlbYpGVprtMjk,211000,3,13
Focus,Study Solution,0.247,0.0321,5,-26.161,0,0.0535,0.986,0.922,0.112,0.302,174.321,n,29lOCXiuJM910xcGlv26PZ,spotify:track:29lOCXiuJM910xcGlv26PZ,https://api.spotify.com/v1/tracks/29lOCXiuJM910xcGlv26PZ,https://api.spotify.com/v1/audio-analysis/29lOCXiuJM910xcGlv26PZ,109803,3,5
Soft Piano,Piano Deep Relax,0.173,0.035,5,-36.551,1,0.0356,0.773,0.897,0.111,0.119,77.939,n,4anMmgocMjRqDwCOYx7sgA,spotify:track:4anMmgocMjRqDwCOYx7sgA,https://api.spotify.com/v1/tracks/4anMmgocMjRqDwCOYx7sgA,https://api.spotify.com/v1/audio-analysis/4anMmgocMjRqDwCOYx7sgA,131840,4,13
Brain Power,Study Solution,0.259,0.0573,0,-18.784,0,0.0461,0.982,0.915,0.122,0.129,207.253,n,0OkecRZxMSUWQ62xnkwcOj,spotify:track:0OkecRZxMSUWQ62xnkwcOj,https://api.spotify.com/v1/tracks/0OkecRZxMSUWQ62xnkwcOj,https://api.spotify.com/v1/audio-analysis/0OkecRZxMSUWQ62xnkwcOj,109963,3,5
Work,Study Solution,0.206,0.0239,5,-18.553,0,0.0372,0.964,0.94,0.122,0.224,184.735,n,6cp2ObZ3DuMGWV0XmOcYnO,spotify:track:6cp2ObZ3DuMGWV0XmOcYnO,https://api.spotify.com/v1/tracks/6cp2ObZ3DuMGWV0XmOcYnO,https://api.spotify.com/v1/audio-analysis/6cp2ObZ3DuMGWV0XmOcYnO,117052,4,5
Study Better,Study Better,0.331,0.00994,5,-30.484,0,0.0397,0.985,0.9,0.115,0.0314,135.203,n,1Ebd9vip1aYGIUa8D3XaDh,spotify:track:1Ebd9vip1aYGIUa8D3XaDh,https://api.spotify.com/v1/tracks/1Ebd9vip1aYGIUa8D3XaDh,https://api.spotify.com/v1/audio-analysis/1Ebd9vip1aYGIUa8D3XaDh,128372,3,13
Zen,Workchill,0.346,0.00576,0,-33.981,0,0.0366,0.99,0.923,0.128,0.0552,136.097,n,5BW7T9XZlxGxUVtlaQxxZR,spotify:track:5BW7T9XZlxGxUVtlaQxxZR,https://api.spotify.com/v1/tracks/5BW7T9XZlxGxUVtlaQxxZR,https://api.spotify.com/v1/audio-analysis/5BW7T9XZlxGxUVtlaQxxZR,131175,4,13
Harmony,Workchill,0.24,0.00359,0,-36.384,1,0.0376,0.982,0.93,0.0944,0.0387,139.728,n,0VWWKwLLnsM2TGrcXHUPpW,spotify:track:0VWWKwLLnsM2TGrcXHUPpW,https://api.spotify.com/v1/tracks/0VWWKwLLnsM2TGrcXHUPpW,https://api.spotify.com/v1/audio-analysis/0VWWKwLLnsM2TGrcXHUPpW,132098,3,13
Study,Workchill,0.36,0.0218,0,-30.654,1,0.0414,0.994,0.887,0.0973,0.0369,71.937,n,7gqXCE57gvLqRNwGJx2ogN,spotify:track:7gqXCE57gvLqRNwGJx2ogN,https://api.spotify.com/v1/tracks/7gqXCE57gvLqRNwGJx2ogN,https://api.spotify.com/v1/audio-analysis/7gqXCE57gvLqRNwGJx2ogN,142901,4,13
Relax,Study Better,0.276,0.0147,1,-28.248,1,0.0408,0.923,0.954,0.119,0.139,71.53,n,1DEpzwMQ3SXVZ9RXYxuBZP,spotify:track:1DEpzwMQ3SXVZ9RXYxuBZP,https://api.spotify.com/v1/tracks/1DEpzwMQ3SXVZ9RXYxuBZP,https://api.spotify.com/v1/audio-analysis/1DEpzwMQ3SXVZ9RXYxuBZP,98244,4,13
Peaceful Piano,Study Better,0.385,0.0187,0,-30.118,1,0.0398,0.995,0.905,0.139,0.0452,142.957,n,5bjsML1lHS6d74bnMqdYFR,spotify:track:5bjsML1lHS6d74bnMqdYFR,https://api.spotify.com/v1/tracks/5bjsML1lHS6d74bnMqdYFR,https://api.spotify.com/v1/audio-analysis/5bjsML1lHS6d74bnMqdYFR,128279,4,13
Study Now,Study Help,0.31,0.0313,3,-25.923,1,0.0403,0.981,0.917,0.112,0.354,64.058,n,2T42Z2jscRO1eqW6CgYrpn,spotify:track:2T42Z2jscRO1eqW6CgYrpn,https://api.spotify.com/v1/tracks/2T42Z2jscRO1eqW6CgYrpn,https://api.spotify.com/v1/audio-analysis/2T42Z2jscRO1eqW6CgYrpn,108002,4,13
Chillout,Workchill,0.387,0.0026,0,-35.632,1,0.0403,0.996,0.948,0.0755,0.0908,137.532,n,1wEyR108nNPQ6JoYOWcuGN,spotify:track:1wEyR108nNPQ6JoYOWcuGN,https://api.spotify.com/v1/tracks/1wEyR108nNPQ6JoYOWcuGN,https://api.spotify.com/v1/audio-analysis/1wEyR108nNPQ6JoYOWcuGN,136290,3,13
Concentration,Study Solution,0.404,0.042,5,-17.068,0,0.0361,0.982,0.92,0.11,0.129,63.507,n,1wr25ii3pZrATi5BSHtOAV,spotify:track:1wr25ii3pZrATi5BSHtOAV,https://api.spotify.com/v1/tracks/1wr25ii3pZrATi5BSHtOAV,https://api.spotify.com/v1/audio-analysis/1wr25ii3pZrATi5BSHtOAV,96445,3,5
Chill,Workchill,0.387,0.0026,0,-35.632,1,0.0403,0.996,0.948,0.0755,0.0908,137.532,n,1wEyR108nNPQ6JoYOWcuGN,spotify:track:1wEyR108nNPQ6JoYOWcuGN,https://api.spotify.com/v1/tracks/1wEyR108nNPQ6JoYOWcuGN,https://api.spotify.com/v1/audio-analysis/1wEyR108nNPQ6JoYOWcuGN,136290,3,13
Soft Piano,Study Better,0.3,0.00856,0,-31.108,1,0.0396,0.992,0.927,0.127,0.282,65.52,n,7fS2ZfryI34x0u0nZ3mLYT,spotify:track:7fS2ZfryI34x0u0nZ3mLYT,https://api.spotify.com/v1/tracks/7fS2ZfryI34x0u0nZ3mLYT,https://api.spotify.com/v1/audio-analysis/7fS2ZfryI34x0u0nZ3mLYT,76399,4,13
Zen,Study Better,0.372,0.0322,0,-28.823,0,0.0415,0.988,0.929,0.115,0.039,67.195,n,0C1gM1zKN0QZsINVqInKJp,spotify:track:0C1gM1zKN0QZsINVqInKJp,https://api.spotify.com/v1/tracks/0C1gM1zKN0QZsINVqInKJp,https://api.spotify.com/v1/audio-analysis/0C1gM1zKN0QZsINVqInKJp,135203,3,13
Relaxation,Study Solution,0.414,0.133,0,-19.621,1,0.0395,0.979,0.945,0.157,0.111,140.209,n,3yr5EgKVuJnd3jKscyOe3i,spotify:track:3yr5EgKVuJnd3jKscyOe3i,https://api.spotify.com/v1/tracks/3yr5EgKVuJnd3jKscyOe3i,https://api.spotify.com/v1/audio-analysis/3yr5EgKVuJnd3jKscyOe3i,101706,3,5
Memory,Study Success,0.326,0.0391,8,-16.384,1,0.0346,0.979,0.921,0.113,0.152,165.038,n,3F0oED8FGbrypMFzapg4tb,spotify:track:3F0oED8FGbrypMFzapg4tb,https://api.spotify.com/v1/tracks/3F0oED8FGbrypMFzapg4tb,https://api.spotify.com/v1/audio-analysis/3F0oED8FGbrypMFzapg4tb,135616,4,5
Sleep,Study Better,0.207,0.0616,4,-32.966,0,0.05,0.928,0.14,0.0974,0.181,109.614,n,3r7msS2PuzDZFBrMlTAHBn,spotify:track:3r7msS2PuzDZFBrMlTAHBn,https://api.spotify.com/v1/tracks/3r7msS2PuzDZFBrMlTAHBn,https://api.spotify.com/v1/audio-analysis/3r7msS2PuzDZFBrMlTAHBn,211000,4,13
Peaceful Piano,Study Solution,0.446,0.08,0,-23.605,1,0.0427,0.978,0.945,0.113,0.301,68.384,n,5ujuXwWfUfZGRa1AqVv3UB,spotify:track:5ujuXwWfUfZGRa1AqVv3UB,https://api.spotify.com/v1/tracks/5ujuXwWfUfZGRa1AqVv3UB,https://api.spotify.com/v1/audio-analysis/5ujuXwWfUfZGRa1AqVv3UB,116553,3,5
Concentration,Study Help,0.121,0.00661,3,-33.351,1,0.0421,0.937,0.638,0.112,0.13,71.114,n,5pvLBiEfUJKwferSodN3O8,spotify:track:5pvLBiEfUJKwferSodN3O8,https://api.spotify.com/v1/tracks/5pvLBiEfUJKwferSodN3O8,https://api.spotify.com/v1/audio-analysis/5pvLBiEfUJKwferSodN3O8,61627,1,13
Chill,Study Better,0.428,0.0468,0,-18.784,1,0.0422,0.964,0.877,0.132,0.347,63.327,n,6bVwzAoPrvb5OGz3qzIIhj,spotify:track:6bVwzAoPrvb5OGz3qzIIhj,https://api.spotify.com/v1/tracks/6bVwzAoPrvb5OGz3qzIIhj,https://api.spotify.com/v1/audio-analysis/6bVwzAoPrvb5OGz3qzIIhj,103880,4,5
Piano Relajante,Study Help,0.38,0.0258,0,-19.524,1,0.0425,0.955,0.948,0.124,0.237,126.52,n,3IQ3ObP02h3WxcZp1ommWX,spotify:track:3IQ3ObP02h3WxcZp1ommWX,https://api.spotify.com/v1/tracks/3IQ3ObP02h3WxcZp1ommWX,https://api.spotify.com/v1/audio-analysis/3IQ3ObP02h3WxcZp1ommWX,116077,4,5
Brain Food,Study Solution,0.394,0.132,0,-20.97,1,0.0382,0.949,0.945,0.115,0.297,72.746,n,0ZaVwUPBN6U2277Iw002j8,spotify:track:0ZaVwUPBN6U2277Iw002j8,https://api.spotify.com/v1/tracks/0ZaVwUPBN6U2277Iw002j8,https://api.spotify.com/v1/audio-analysis/0ZaVwUPBN6U2277Iw002j8,97495,3,5
Workchill,Workchill,0.422,0.0199,0,-30.156,1,0.0462,0.993,0.928,0.158,0.0592,71.519,n,6dCsqBYTn8yIFlj8CQyfAa,spotify:track:6dCsqBYTn8yIFlj8CQyfAa,https://api.spotify.com/v1/tracks/6dCsqBYTn8yIFlj8CQyfAa,https://api.spotify.com/v1/audio-analysis/6dCsqBYTn8yIFlj8CQyfAa,147226,4,13
Story,Piano Deep Relax,0.328,0.102,5,-19.046,1,0.0457,0.989,0.876,0.113,0.0532,73.875,n,5AzvTJmrAntlWNyHidye29,spotify:track:5AzvTJmrAntlWNyHidye29,https://api.spotify.com/v1/tracks/5AzvTJmrAntlWNyHidye29,https://api.spotify.com/v1/audio-analysis/5AzvTJmrAntlWNyHidye29,114721,4,13
Success,Study Success,0.24,0.97,9,-20.357,0,0.067,0.328,0.978,0.479,0.0198,45.443,n,5nLkBomhE96PSSgWBOzLuj,spotify:track:5nLkBomhE96PSSgWBOzLuj,https://api.spotify.com/v1/tracks/5nLkBomhE96PSSgWBOzLuj,https://api.spotify.com/v1/audio-analysis/5nLkBomhE96PSSgWBOzLuj,101193,4,3
Concentration,Piano Deep Relax,0.593,0.00864,11,-17.655,1,0.0857,0.996,0.968,0.115,0.466,138.89,n,0BNpaAuLvXJINwcTILNYVO,spotify:track:0BNpaAuLvXJINwcTILNYVO,https://api.spotify.com/v1/tracks/0BNpaAuLvXJINwcTILNYVO,https://api.spotify.com/v1/audio-analysis/0BNpaAuLvXJINwcTILNYVO,159983,4,5
Relaxation,Study Better,0.355,0.0515,0,-23.605,0,0.0539,0.991,0.922,0.125,0.119,66.539,n,4KiOGxEtMu3HO3FAxkoKSr,spotify:track:4KiOGxEtMu3HO3FAxkoKSr,https://api.spotify.com/v1/tracks/4KiOGxEtMu3HO3FAxkoKSr,https://api.spotify.com/v1/audio-analysis/4KiOGxEtMu3HO3FAxkoKSr,67600,3,13
Study,Study Solution,0.281,0.0478,3,-19.368,1,0.0386,0.971,0.918,0.11,0.0754,199.066,n,4h9n3n7dcPaoXyqQePmqWo,spotify:track:4h9n3n7dcPaoXyqQePmqWo,https://api.spotify.com/v1/tracks/4h9n3n7dcPaoXyqQePmqWo,https://api.spotify.com/v1/audio-analysis/4h9n3n7dcPaoXyqQePmqWo,97639,3,5
Deep Focus,Study Help,0.121,0.00661,3,-33.351,1,0.0421,0.937,0.638,0.112,0.13,71.114,n,5pvLBiEfUJKwferSodN3O8,spotify:track:5pvLBiEfUJKwferSodN3O8,https://api.spotify.com/v1/tracks/5pvLBiEfUJKwferSodN3O8,https://api.spotify.com/v1/audio-analysis/5pvLBiEfUJKwferSodN3O8,61627,1,13
Days,Piano Deep Relax,0.507,0.0293,0,-23.461,1,0.0493,0.977,0.885,0.0974,0.21,89.418,n,49wqnhdPtc7v0IspvcUYUL,spotify:track:49wqnhdPtc7v0IspvcUYUL,https://api.spotify.com/v1/tracks/49wqnhdPtc7v0IspvcUYUL,https://api.spotify.com/v1/audio-analysis/49wqnhdPtc7v0IspvcUYUL,199000,4,5
Dormir,Estudiar Bien,0.29,0.0657,0,-17.279,1,0.0393,0.921,0.902,0.111,0.187,75.194,n,5ayaTzpBVteHnEFq43ItWj,spotify:track:5ayaTzpBVteHnEFq43ItWj,https://api.spotify.com/v1/tracks/5ayaTzpBVteHnEFq43ItWj,https://api.spotify.com/v1/audio-analysis/5ayaTzpBVteHnEFq43ItWj,137868,3,13
Inner Focus,Piano Deep Relax,0.681,0.00241,0,-27.616,1,0.45,0.989,0.944,0.0828,0.692,68.95,n,0QI18kcN1mkHzkkNktqNrk,spotify:track:0QI18kcN1mkHzkkNktqNrk,https://api.spotify.com/v1/tracks/0QI18kcN1mkHzkkNktqNrk,https://api.spotify.com/v1/audio-analysis/0QI18kcN1mkHzkkNktqNrk,124778,3,5
Better Learning,Study Solution,0.377,0.0302,0,-21.938,1,0.04,0.927,0.933,0.102,0.093,72.563,n,6ixjsTPT4iVoCuhg1TPRTK,spotify:track:6ixjsTPT4iVoCuhg1TPRTK,https://api.spotify.com/v1/tracks/6ixjsTPT4iVoCuhg1TPRTK,https://api.spotify.com/v1/audio-analysis/6ixjsTPT4iVoCuhg1TPRTK,110427,4,13
Home,Piano Deep Relax,0.817,0.0165,0,-23.224,1,0.103,0.994,0.94,0.164,0.158,100.882,n,0U1hcK6HjgCLEGzsGkar30,spotify:track:0U1hcK6HjgCLEGzsGkar30,https://api.spotify.com/v1/tracks/0U1hcK6HjgCLEGzsGkar30,https://api.spotify.com/v1/audio-analysis/0U1hcK6HjgCLEGzsGkar30,121208,3,5
Brain Power,Study Time,0.432,0.0251,3,-19.806,1,0.0322,0.965,0.936,0.111,0.19,66.444,n,3XoaqEejKrUMvBK9z3VCrR,spotify:track:3XoaqEejKrUMvBK9z3VCrR,https://api.spotify.com/v1/tracks/3XoaqEejKrUMvBK9z3VCrR,https://api.spotify.com/v1/audio-analysis/3XoaqEejKrUMvBK9z3VCrR,121284,4,5
Soft Relax,Piano Deep Relax,0.173,0.035,5,-36.551,1,0.0356,0.773,0.897,0.111,0.119,77.939,n,4anMmgocMjRqDwCOYx7sgA,spotify:track:4anMmgocMjRqDwCOYx7sgA,https://api.spotify.com/v1/tracks/4anMmgocMjRqDwCOYx7sgA,https://api.spotify.com/v1/audio-analysis/4anMmgocMjRqDwCOYx7sgA,131840,4,13
